No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,arah
27668,2016,4,26,19,95.0,132.0,17.0,31.0,800.0,168.0,20.7,1005.2,5.1,0.0,ESE,2.1,ESE
27669,2016,4,26,20,95.0,150.0,6.0,30.0,700.0,123.0,20.1,1006.0,4.9,0.0,E,1.5,E
27670,2016,4,26,21,49.0,119.0,6.0,24.0,700.0,116.0,19.7,1006.4,4.6,0.0,E,1.5,E
27671,2016,4,26,22,76.0,101.0,5.0,23.0,700.0,104.0,18.9,1006.6,3.5,0.0,ESE,2.0,ESE
27672,2016,4,26,23,85.0,119.0,4.0,34.0,700.0,75.0,18.2,1006.7,3.3,0.0,E,1.9,E
27673,2016,4,27,0,84.0,119.0,4.0,33.0,700.0,72.0,17.1,1006.9,3.4,0.0,E,1.9,E
27674,2016,4,27,1,75.0,95.0,3.0,28.0,700.0,73.0,16.7,1006.5,4.0,0.0,E,2.1,E
27675,2016,4,27,2,70.0,101.0,3.0,32.0,700.0,62.0,16.1,1006.1,2.5,0.0,ESE,1.7,ESE
27676,2016,4,27,3,65.0,96.0,3.0,26.0,600.0,69.0,15.3,1005.7,2.4,0.0,ENE,0.9,ENE
27677,2016,4,27,4,61.0,81.0,3.0,27.0,600.0,65.0,14.3,1005.5,4.6,0.0,N,1.2,N
27678,2016,4,27,5,64.0,101.0,2.0,30.0,600.0,59.0,14.4,1005.5,4.7,0.0,NNW,1.3,NNW
27679,2016,4,27,6,66.0,77.0,2.0,25.0,600.0,62.0,14.0,1005.9,5.9,0.0,NW,0.9,NW
27680,2016,4,27,7,82.0,130.0,2.0,36.0,700.0,43.0,13.9,1006.4,5.8,0.0,S,1.7,S
27681,2016,4,27,8,87.0,100.0,5.0,68.0,1100.0,22.0,13.7,1006.8,6.3,0.0,S,1.5,S
27682,2016,4,27,9,88.0,125.0,14.0,73.0,1700.0,52.0,13.5,1007.0,6.6,0.0,S,1.2,S
27683,2016,4,27,10,81.0,96.0,14.0,58.0,1200.0,84.0,13.2,1006.9,7.2,0.0,SSW,1.5,SSW
27684,2016,4,27,11,74.0,78.0,14.0,47.0,1100.0,103.0,14.3,1006.5,7.6,0.0,SW,1.1,SW
27685,2016,4,27,12,74.0,78.0,14.0,47.0,1100.0,103.0,15.2,1005.7,7.0,0.0,WNW,1.1,WNW
27686,2016,4,27,13,92.0,97.0,17.0,45.0,1200.0,102.0,16.1,1005.3,6.8,0.0,WNW,1.2,WNW
27687,2016,4,27,14,101.0,101.0,15.0,35.0,1000.0,127.0,17.4,1004.7,7.7,0.0,WSW,1.7,WSW
27688,2016,4,27,15,94.0,111.0,13.0,49.0,1000.0,104.0,17.8,1004.1,9.2,0.0,SW,1.3,SW
27689,2016,4,27,16,90.0,112.0,11.0,43.0,900.0,116.0,16.7,1003.7,9.9,0.0,SSE,1.8,SSE
27690,2016,4,27,17,102.0,141.0,6.0,55.0,900.0,81.0,17.0,1003.6,10.8,0.0,SSE,1.0,SSE
27691,2016,4,27,18,105.0,110.0,5.0,58.0,900.0,78.0,16.9,1003.9,10.3,0.0,NNE,1.1,NNE
27692,2016,4,27,19,105.0,106.0,4.0,55.0,900.0,68.0,16.5,1004.0,10.3,0.0,NNW,0.4,NNW
27693,2016,4,27,20,99.0,99.0,2.0,47.0,900.0,62.0,15.7,1004.1,10.7,0.0,NNW,0.1,NNW
27694,2016,4,27,21,106.0,142.0,2.0,59.0,900.0,42.0,15.0,1004.4,10.2,0.0,N,1.1,N
27695,2016,4,27,22,104.0,104.0,2.0,44.0,900.0,47.0,14.0,1004.4,9.8,0.0,NNW,1.5,NNW
27696,2016,4,27,23,99.0,99.0,2.0,39.0,800.0,36.0,13.4,1004.3,9.3,0.0,NNE,1.2,NNE
27697,2016,4,28,0,94.0,94.0,2.0,34.0,800.0,43.0,13.3,1004.4,8.8,0.0,N,0.6,N
27698,2016,4,28,1,75.0,75.0,2.0,30.0,700.0,59.0,12.5,1004.5,8.2,0.0,NW,1.1,NW
27699,2016,4,28,2,64.0,64.0,2.0,31.0,700.0,51.0,11.7,1004.4,8.0,0.0,NW,1.1,NW
27700,2016,4,28,3,59.0,59.0,2.0,31.0,600.0,44.0,11.2,1004.3,7.9,0.0,NNW,1.1,NNW
27701,2016,4,28,4,49.0,49.0,2.0,28.0,600.0,45.0,10.3,1004.7,7.7,0.0,NE,0.4,NE
27702,2016,4,28,5,48.0,48.0,2.0,30.0,600.0,38.0,10.4,1005.4,7.6,0.0,NNW,0.9,NNW
27703,2016,4,28,6,48.0,48.0,2.0,41.0,500.0,28.0,10.6,1006.2,7.7,0.0,NNW,1.4,NNW
27704,2016,4,28,7,56.0,74.0,2.0,43.0,700.0,31.0,13.0,1006.6,8.7,0.0,NNW,1.3,NNW
27705,2016,4,28,8,77.0,127.0,3.0,38.0,800.0,56.0,16.6,1007.2,10.2,0.0,SW,0.9,SW
27706,2016,4,28,9,90.0,105.0,6.0,51.0,700.0,53.0,20.2,1007.8,9.7,0.0,E,0.9,E
27707,2016,4,28,10,110.0,110.0,8.0,32.0,700.0,110.0,21.8,1007.9,6.5,0.0,ESE,2.6,ESE
27708,2016,4,28,11,72.0,72.0,12.0,24.0,900.0,144.0,22.7,1007.4,6.0,0.0,SE,2.7,SE
27709,2016,4,28,12,113.0,113.0,13.0,32.0,1000.0,140.0,23.5,1006.7,7.1,0.0,SSE,2.8,SSE
27710,2016,4,28,13,136.0,136.0,15.0,33.0,1100.0,158.0,23.9,1005.6,5.7,0.0,ESE,2.9,ESE
27711,2016,4,28,14,139.0,139.0,15.0,34.0,1200.0,184.0,25.0,1004.6,7.6,0.0,SE,2.7,SE
27712,2016,4,28,15,143.0,153.0,13.0,34.0,1100.0,212.0,25.2,1003.2,7.3,0.0,SE,2.9,SE
27713,2016,4,28,16,147.0,147.0,13.0,32.0,1200.0,240.0,25.8,1002.1,8.3,0.0,S,4.5,S
27714,2016,4,28,17,132.0,132.0,6.0,26.0,700.0,228.0,25.6,1001.7,8.1,0.0,SSE,3.0,SSE
27715,2016,4,28,18,97.0,97.0,3.0,20.0,500.0,203.0,24.7,1001.6,6.9,0.0,SE,4.4,SE
27716,2016,4,28,19,80.0,144.0,3.0,23.0,500.0,180.0,20.5,1003.2,10.9,1.6,E,3.2,E
27717,2016,4,28,20,63.0,118.0,3.0,34.0,700.0,147.0,18.9,1003.9,8.8,0.5,E,2.1,E
27718,2016,4,28,21,66.0,81.0,3.0,33.0,700.0,121.0,18.3,1004.4,5.8,0.0,E,1.6,E
27719,2016,4,28,22,58.0,75.0,2.0,35.0,600.0,103.0,17.8,1004.3,5.0,0.0,ESE,2.4,ESE
27720,2016,4,28,23,52.0,77.0,2.0,42.0,600.0,69.0,16.8,1004.6,4.5,0.0,E,1.2,E
27721,2016,4,29,0,50.0,60.0,2.0,42.0,600.0,63.0,16.0,1004.1,4.1,0.0,ESE,1.4,ESE
27722,2016,4,29,1,49.0,68.0,2.0,35.0,600.0,60.0,14.8,1003.8,4.5,0.0,WSW,0.7,WSW
27723,2016,4,29,2,53.0,71.0,2.0,44.0,600.0,40.0,13.6,1003.2,5.7,0.0,NNW,0.9,NNW
27724,2016,4,29,3,51.0,64.0,2.0,36.0,500.0,43.0,12.1,1002.9,6.4,0.0,ENE,0.7,ENE
27725,2016,4,29,4,46.0,56.0,2.0,39.0,500.0,40.0,12.2,1002.9,6.2,0.0,N,0.9,N
27726,2016,4,29,5,41.0,59.0,2.0,31.0,500.0,32.0,11.9,1002.6,5.7,0.0,N,1.1,N
27727,2016,4,29,6,42.0,53.0,2.0,34.0,500.0,29.0,11.8,1002.4,5.9,0.0,NNW,1.3,NNW
27728,2016,4,29,7,42.0,66.0,2.0,31.0,500.0,33.0,12.6,1002.4,6.2,0.0,NNW,1.0,NNW
27729,2016,4,29,8,68.0,81.0,3.0,29.0,600.0,44.0,14.8,1002.5,5.3,0.0,NNW,1.2,NNW
27730,2016,4,29,9,108.0,109.0,15.0,30.0,900.0,79.0,16.4,1002.3,5.9,0.0,ESE,1.8,ESE
27731,2016,4,29,10,101.0,101.0,19.0,32.0,1100.0,85.0,17.1,1001.6,6.9,0.0,E,1.5,E
27732,2016,4,29,11,115.0,128.0,23.0,35.0,1200.0,86.0,18.7,1000.8,7.8,0.0,ESE,1.7,ESE
27733,2016,4,29,12,133.0,173.0,23.0,39.0,1400.0,99.0,20.0,999.7,9.3,0.0,SSE,2.5,SSE
27734,2016,4,29,13,180.0,180.0,22.0,39.0,1500.0,140.0,20.9,998.1,8.8,0.0,SSE,2.1,SSE
27735,2016,4,29,14,174.0,174.0,23.0,45.0,1500.0,150.0,22.0,996.6,9.8,0.0,SE,1.9,SE
27736,2016,4,29,15,198.0,198.0,24.0,44.0,1600.0,186.0,23.3,995.0,10.0,0.0,SSE,2.1,SSE
27737,2016,4,29,16,231.0,231.0,21.0,45.0,1700.0,215.0,22.6,994.6,10.1,0.0,NE,2.6,NE
27738,2016,4,29,17,223.0,232.0,14.0,40.0,1700.0,199.0,21.2,994.4,11.5,0.0,SSE,2.4,SSE
27739,2016,4,29,18,205.0,205.0,11.0,43.0,1600.0,182.0,21.3,993.6,12.2,0.0,NW,2.5,NW
27740,2016,4,29,19,208.0,208.0,10.0,43.0,1600.0,175.0,20.3,994.0,12.0,0.0,N,1.8,N
27741,2016,4,29,20,191.0,191.0,8.0,42.0,1500.0,160.0,19.0,993.6,12.0,0.0,NW,1.4,NW
27742,2016,4,29,21,190.0,190.0,8.0,39.0,1400.0,172.0,19.1,994.3,11.1,0.0,NNW,1.6,NNW
27743,2016,4,29,22,191.0,191.0,9.0,37.0,1300.0,177.0,17.8,995.1,11.1,0.0,WNW,0.9,WNW
27744,2016,4,29,23,188.0,188.0,6.0,49.0,1300.0,125.0,16.6,995.1,11.1,0.0,N,1.2,N
27745,2016,4,30,0,181.0,181.0,3.0,44.0,1300.0,95.0,16.6,994.7,10.9,0.0,NNW,0.9,NNW
27746,2016,4,30,1,167.0,167.0,3.0,39.0,1300.0,99.0,15.7,994.5,10.7,0.0,SSW,0.3,SSW
27747,2016,4,30,2,157.0,157.0,3.0,39.0,1200.0,105.0,14.5,994.6,10.7,0.0,NNW,1.1,NNW
27748,2016,4,30,3,150.0,150.0,2.0,38.0,1200.0,87.0,13.3,994.6,10.5,0.0,NNW,1.6,NNW
27749,2016,4,30,4,135.0,135.0,2.0,35.0,1100.0,76.0,13.1,994.3,9.9,0.0,N,0.5,N
27750,2016,4,30,5,124.0,124.0,2.0,34.0,1000.0,77.0,13.6,994.6,9.0,0.0,NW,0.9,NW
27751,2016,4,30,6,116.0,116.0,2.0,28.0,1000.0,94.0,12.6,995.3,8.9,0.0,N,1.0,N
27752,2016,4,30,7,117.0,117.0,4.0,37.0,1000.0,75.0,15.0,995.4,9.8,0.0,WNW,0.8,WNW
27753,2016,4,30,8,141.0,141.0,7.0,39.0,900.0,79.0,18.9,995.7,9.7,0.0,NW,1.1,NW
27754,2016,4,30,9,158.0,173.0,9.0,41.0,1000.0,102.0,22.7,995.0,10.5,0.0,SSE,0.9,SSE
27755,2016,4,30,10,181.0,181.0,12.0,38.0,1100.0,149.0,24.4,994.9,11.0,0.0,S,1.9,S
27756,2016,4,30,11,178.0,178.0,13.0,47.0,1200.0,174.0,26.1,994.6,9.4,0.0,SE,1.6,SE
27757,2016,4,30,12,149.0,149.0,11.0,40.0,900.0,169.0,27.0,993.7,7.9,0.0,ESE,2.6,ESE
27758,2016,4,30,13,138.0,363.0,9.0,25.0,800.0,204.0,28.4,992.8,10.1,0.0,SE,2.9,SE
27759,2016,4,30,14,142.0,204.0,10.0,28.0,900.0,244.0,29.2,992.0,8.8,0.0,SSE,3.2,SSE
27760,2016,4,30,15,169.0,187.0,10.0,33.0,1000.0,284.0,29.4,991.1,10.0,0.0,ESE,3.6,ESE
27761,2016,4,30,16,189.0,202.0,10.0,38.0,1100.0,317.0,30.1,990.4,9.0,0.0,SE,2.9,SE
27762,2016,4,30,17,141.0,147.0,9.0,31.0,800.0,278.0,30.2,990.1,10.2,0.0,S,2.8,S
27763,2016,4,30,18,104.0,128.0,8.0,30.0,700.0,240.0,29.1,990.2,10.7,0.0,S,2.6,S
27764,2016,4,30,19,104.0,128.0,8.0,30.0,700.0,240.0,27.7,991.1,14.3,0.0,ESE,2.3,ESE
27765,2016,4,30,20,104.0,419.0,7.0,37.0,1000.0,200.0,25.2,991.8,15.5,0.0,ESE,4.2,ESE
27766,2016,4,30,21,104.0,419.0,7.0,37.0,1000.0,200.0,23.8,992.1,15.3,0.0,ESE,3.8,ESE
27767,2016,4,30,22,124.0,127.0,8.0,46.0,1000.0,137.0,22.7,992.8,15.3,0.0,ESE,3.2,ESE
27768,2016,4,30,23,124.0,124.0,5.0,43.0,1000.0,118.0,21.6,993.1,15.0,0.0,E,2.3,E
27769,2016,5,1,0,133.0,133.0,5.0,37.0,1000.0,121.0,20.9,993.4,14.8,0.0,ESE,2.7,ESE
27770,2016,5,1,1,144.0,144.0,5.0,39.0,1100.0,111.0,20.2,993.2,14.6,0.0,ESE,1.3,ESE
27771,2016,5,1,2,156.0,167.0,7.0,48.0,1100.0,88.0,20.3,992.9,14.6,0.0,ESE,1.4,ESE
27772,2016,5,1,3,158.0,158.0,6.0,52.0,1100.0,67.0,20.0,992.4,14.4,0.0,NE,1.0,NE
27773,2016,5,1,4,159.0,159.0,6.0,37.0,1100.0,63.0,19.8,992.1,13.9,0.0,ESE,0.6,ESE
27774,2016,5,1,5,165.0,165.0,5.0,39.0,1100.0,47.0,18.6,992.0,14.3,0.0,SSW,0.6,SSW
27775,2016,5,1,6,156.0,156.0,5.0,36.0,1100.0,63.0,18.1,992.3,14.4,0.0,WNW,0.8,WNW
27776,2016,5,1,7,176.0,203.0,4.0,44.0,1100.0,38.0,18.7,992.6,14.8,0.0,SW,1.0,SW
27777,2016,5,1,8,186.0,186.0,5.0,53.0,1200.0,47.0,19.6,992.7,15.0,0.0,NNW,0.8,NNW
27778,2016,5,1,9,205.0,205.0,15.0,60.0,1700.0,79.0,21.0,992.7,14.6,0.0,SW,1.3,SW
27779,2016,5,1,10,235.0,235.0,23.0,44.0,1600.0,119.0,22.5,992.4,14.6,0.0,S,1.6,S
27780,2016,5,1,11,243.0,243.0,21.0,39.0,1600.0,143.0,24.3,992.1,15.2,0.0,NNE,1.3,NNE
27781,2016,5,1,12,218.0,218.0,19.0,39.0,1600.0,168.0,25.6,991.7,15.6,0.0,SSE,2.0,SSE
27782,2016,5,1,13,213.0,213.0,21.0,34.0,1700.0,202.0,26.1,991.2,15.8,0.0,S,1.4,S
27783,2016,5,1,14,227.0,227.0,26.0,36.0,2000.0,219.0,26.6,990.8,15.6,0.0,ESE,2.2,ESE
27784,2016,5,1,15,229.0,229.0,29.0,38.0,2100.0,244.0,27.7,989.9,15.4,0.0,ESE,1.7,ESE
27785,2016,5,1,16,233.0,233.0,27.0,40.0,2400.0,280.0,27.3,989.2,15.3,0.0,ESE,2.0,ESE
27786,2016,5,1,17,243.0,253.0,27.0,40.0,2700.0,292.0,26.7,989.3,15.7,0.0,E,1.2,E
27787,2016,5,1,18,227.0,230.0,20.0,40.0,2600.0,245.0,25.9,989.4,16.2,0.0,NW,0.7,NW
27788,2016,5,1,19,218.0,218.0,15.0,34.0,2600.0,217.0,24.9,990.4,16.3,0.0,NE,1.7,NE
27789,2016,5,1,20,237.0,237.0,13.0,35.0,2600.0,226.0,24.4,991.9,16.4,0.0,WNW,1.4,WNW
27790,2016,5,1,21,225.0,225.0,13.0,37.0,2400.0,202.0,23.9,994.2,17.2,0.0,W,1.7,W
27791,2016,5,1,22,197.0,197.0,6.0,38.0,2100.0,135.0,21.2,993.1,17.8,0.8,N,2.0,N
27792,2016,5,1,23,113.0,113.0,7.0,26.0,800.0,128.0,21.5,993.5,15.3,0.0,NW,1.8,NW
27793,2016,5,2,0,64.0,64.0,5.0,14.0,300.0,93.0,22.0,994.7,9.8,0.0,N,3.1,N
27794,2016,5,2,1,92.0,92.0,4.0,5.0,200.0,92.0,21.9,995.3,8.4,0.0,N,3.1,N
27795,2016,5,2,2,79.0,92.0,3.0,2.0,200.0,102.0,21.7,995.9,7.9,0.0,N,3.4,N
27796,2016,5,2,3,55.0,55.0,3.0,2.0,200.0,107.0,20.5,997.0,7.1,0.0,NNW,3.6,NNW
27797,2016,5,2,4,58.0,58.0,2.0,2.0,200.0,109.0,19.4,997.5,4.7,0.0,NNW,5.6,NNW
27798,2016,5,2,5,41.0,61.0,2.0,2.0,200.0,105.0,18.1,998.6,6.3,0.0,NW,4.4,NW
27799,2016,5,2,6,44.0,107.0,2.0,2.0,200.0,100.0,17.2,999.4,6.7,0.0,N,3.1,N
27800,2016,5,2,7,82.0,203.0,2.0,2.0,200.0,95.0,15.5,1000.6,6.5,0.3,NNW,4.3,NNW
27801,2016,5,2,8,96.0,239.0,2.0,2.0,200.0,88.0,15.6,1001.8,6.8,0.0,NNW,3.1,NNW
27802,2016,5,2,9,59.0,190.0,2.0,2.0,200.0,88.0,13.2,1002.8,9.1,0.7,WNW,1.5,WNW
27803,2016,5,2,10,32.0,59.0,2.0,2.0,200.0,90.0,12.3,1002.6,10.0,1.7,NE,1.6,NE
27804,2016,5,2,11,28.0,45.0,2.0,2.0,200.0,86.0,11.9,1002.6,9.8,2.1,WNW,1.1,WNW
27805,2016,5,2,12,22.0,62.0,2.0,2.0,200.0,74.0,11.7,1002.4,9.6,1.6,NE,1.5,NE
27806,2016,5,2,13,30.0,43.0,2.0,2.0,200.0,68.0,11.3,1002.3,9.7,1.0,NNW,1.5,NNW
27807,2016,5,2,14,29.0,45.0,2.0,3.0,200.0,56.0,11.2,1001.2,10.1,2.8,ENE,2.0,ENE
27808,2016,5,2,15,35.0,38.0,2.0,2.0,200.0,59.0,11.4,1001.1,10.0,0.6,N,1.3,N
27809,2016,5,2,16,34.0,48.0,2.0,15.0,200.0,41.0,11.9,1000.2,10.6,0.7,NNW,1.2,NNW
27810,2016,5,2,17,50.0,59.0,2.0,2.0,200.0,60.0,12.7,999.2,9.7,0.0,NW,1.8,NW
27811,2016,5,2,18,62.0,119.0,2.0,2.0,100.0,68.0,12.7,999.1,8.2,0.0,NNW,1.5,NNW
27812,2016,5,2,19,60.0,129.0,2.0,2.0,200.0,51.0,12.6,1000.0,8.7,0.0,WNW,1.1,WNW
27813,2016,5,2,20,58.0,116.0,2.0,2.0,200.0,54.0,12.9,1000.2,7.3,0.0,N,1.7,N
27814,2016,5,2,21,49.0,102.0,2.0,2.0,100.0,60.0,13.0,1000.0,7.4,0.0,NE,1.1,NE
27815,2016,5,2,22,48.0,93.0,2.0,2.0,100.0,147.0,13.0,999.4,7.0,0.0,NNE,1.3,NNE
27816,2016,5,2,23,39.0,98.0,2.0,2.0,100.0,55.0,10.9,998.7,8.1,0.0,N,1.2,N
27817,2016,5,3,0,33.0,63.0,2.0,2.0,100.0,54.0,11.6,997.6,7.1,0.0,NE,0.9,NE
27818,2016,5,3,1,30.0,66.0,2.0,2.0,100.0,47.0,9.5,996.4,7.1,0.0,N,1.1,N
27819,2016,5,3,2,26.0,40.0,2.0,2.0,100.0,42.0,8.6,995.4,7.1,0.0,E,0.4,E
27820,2016,5,3,3,28.0,28.0,2.0,2.0,200.0,53.0,8.3,994.9,6.1,0.0,N,1.2,N
27821,2016,5,3,4,32.0,32.0,2.0,2.0,200.0,71.0,11.1,994.2,2.9,0.0,NE,1.2,NE
27822,2016,5,3,5,14.0,14.0,2.0,11.0,300.0,74.0,11.4,993.9,2.1,0.0,ENE,1.2,ENE
27823,2016,5,3,6,13.0,13.0,2.0,11.0,300.0,73.0,12.2,993.8,0.3,0.0,NW,2.0,NW
27824,2016,5,3,7,15.0,26.0,2.0,11.0,300.0,72.0,15.5,993.5,-1.1,0.0,NW,3.7,NW
27825,2016,5,3,8,19.0,34.0,2.0,11.0,400.0,73.0,17.9,993.3,-0.4,0.0,NNW,1.3,NNW
27826,2016,5,3,9,30.0,30.0,2.0,8.0,400.0,79.0,19.6,992.6,-1.5,0.0,WNW,4.1,WNW
27827,2016,5,3,10,33.0,33.0,2.0,2.0,200.0,97.0,21.4,992.3,-4.7,0.0,NNW,6.4,NNW
27828,2016,5,3,11,49.0,49.0,2.0,2.0,200.0,105.0,22.8,992.0,-6.1,0.0,NNW,6.8,NNW
27829,2016,5,3,12,36.0,36.0,2.0,2.0,200.0,112.0,23.6,991.7,-8.6,0.0,NNW,6.8,NNW
27830,2016,5,3,13,43.0,43.0,2.0,2.0,200.0,109.0,24.7,990.9,-9.0,0.0,N,5.5,N
27831,2016,5,3,14,52.0,59.0,2.0,2.0,200.0,110.0,25.6,990.1,-9.7,0.0,NNW,6.3,NNW
27832,2016,5,3,15,45.0,99.0,2.0,2.0,200.0,109.0,26.0,989.5,-9.4,0.0,NW,6.1,NW
27833,2016,5,3,16,58.0,108.0,2.0,2.0,200.0,109.0,26.0,989.3,-9.4,0.0,NNW,6.1,NNW
27834,2016,5,3,17,50.0,102.0,2.0,2.0,200.0,108.0,26.1,989.8,-7.9,0.0,NNW,3.2,NNW
27835,2016,5,3,18,30.0,87.0,2.0,2.0,200.0,106.0,25.5,990.4,-8.4,0.0,NW,4.5,NW
27836,2016,5,3,19,33.0,58.0,2.0,2.0,200.0,105.0,24.3,991.5,-9.3,0.0,NNW,4.3,NNW
27837,2016,5,3,20,36.0,42.0,2.0,2.0,200.0,104.0,22.8,992.6,-9.2,0.0,NW,2.3,NW
27838,2016,5,3,21,18.0,51.0,2.0,2.0,200.0,99.0,21.4,993.6,-8.2,0.0,NW,1.7,NW
27839,2016,5,3,22,50.0,88.0,2.0,12.0,200.0,70.0,20.1,994.2,-7.4,0.0,NNW,1.0,NNW
27840,2016,5,3,23,302.0,302.0,2.0,17.0,200.0,55.0,16.2,994.6,-1.0,0.0,SSW,0.7,SSW
27841,2016,5,4,0,55.0,74.0,2.0,28.0,200.0,30.0,14.7,995.2,-1.8,0.0,N,1.5,N
27842,2016,5,4,1,23.0,23.0,2.0,15.0,200.0,49.0,14.0,995.4,-1.6,0.0,N,1.7,N
27843,2016,5,4,2,243.0,243.0,2.0,7.0,200.0,66.0,12.5,995.9,-0.8,0.0,NW,1.5,NW
27844,2016,5,4,3,127.0,127.0,2.0,16.0,200.0,50.0,12.9,996.0,-1.8,0.0,NW,1.8,NW
27845,2016,5,4,4,88.0,88.0,2.0,19.0,200.0,45.0,11.3,996.4,-0.8,0.0,NW,1.3,NW
27846,2016,5,4,5,25.0,25.0,2.0,15.0,200.0,46.0,12.1,996.7,-2.5,0.0,NNW,1.7,NNW
27847,2016,5,4,6,113.0,113.0,2.0,16.0,300.0,47.0,11.2,997.0,-0.6,0.0,N,1.6,N
27848,2016,5,4,7,184.0,184.0,2.0,20.0,500.0,43.0,15.2,997.6,-1.4,0.0,NNW,0.7,NNW
27849,2016,5,4,8,253.0,253.0,3.0,19.0,500.0,50.0,19.7,998.1,-0.9,0.0,NNW,2.0,NNW
27850,2016,5,4,9,253.0,253.0,4.0,14.0,400.0,70.0,23.6,998.0,-3.7,0.0,S,0.9,S
27851,2016,5,4,10,253.0,99.0,3.0,14.0,400.0,79.0,22.9,997.7,1.8,0.0,ESE,2.2,ESE
27852,2016,5,4,11,253.0,99.0,2.0,17.0,300.0,78.0,24.2,997.5,1.1,0.0,ESE,2.4,ESE
27853,2016,5,4,12,253.0,99.0,2.0,14.0,300.0,98.0,24.9,996.7,-1.8,0.0,SSE,2.7,SSE
27854,2016,5,4,13,253.0,99.0,2.0,21.0,300.0,104.0,26.7,995.5,-0.4,0.0,ESE,2.9,ESE
27855,2016,5,4,14,253.0,99.0,2.0,36.0,400.0,101.0,26.5,995.6,-4.2,0.0,S,3.4,S
27856,2016,5,4,15,253.0,99.0,2.0,18.0,300.0,121.0,27.4,995.0,-3.5,0.0,SE,3.0,SE
27857,2016,5,4,16,253.0,99.0,2.0,14.0,300.0,137.0,28.1,994.3,-1.0,0.0,SSE,2.7,SSE
27858,2016,5,4,17,253.0,60.0,2.0,17.0,300.0,156.0,27.2,994.2,-0.8,0.0,SE,2.2,SE
27859,2016,5,4,18,253.0,59.0,3.0,20.0,400.0,168.0,26.6,994.4,-0.5,0.0,SSE,2.4,SSE
27860,2016,5,4,19,253.0,59.0,3.0,25.0,400.0,143.0,25.7,994.7,0.3,0.0,ESE,1.6,ESE
27861,2016,5,4,20,253.0,59.0,2.0,32.0,400.0,117.0,24.3,995.6,2.4,0.0,E,2.7,E
27862,2016,5,4,21,253.0,59.0,2.0,32.0,400.0,98.0,23.3,997.0,0.4,0.0,SE,1.8,SE
27863,2016,5,4,22,253.0,59.0,2.0,30.0,500.0,85.0,21.7,997.7,-0.4,0.0,E,0.9,E
27864,2016,5,4,23,253.0,59.0,2.0,30.0,500.0,69.0,20.7,998.1,-0.6,0.0,E,0.9,E
27865,2016,5,5,0,56.0,56.0,2.0,28.0,500.0,60.0,21.5,998.0,-2.4,0.0,E,2.5,E
27866,2016,5,5,1,55.0,55.0,2.0,25.0,500.0,56.0,20.4,998.3,0.2,0.0,E,1.7,E
27867,2016,5,5,2,83.0,83.0,6.0,25.0,400.0,58.0,19.8,998.0,0.2,0.0,E,1.5,E
27868,2016,5,5,3,95.0,95.0,5.0,25.0,300.0,53.0,18.6,997.2,3.2,0.0,NNW,1.3,NNW
27869,2016,5,5,4,28.0,100.0,3.0,23.0,300.0,28.0,17.3,996.8,3.6,0.0,NW,1.1,NW
27870,2016,5,5,5,30.0,30.0,2.0,28.0,400.0,19.0,15.9,996.7,4.9,0.0,N,1.5,N
27871,2016,5,5,6,31.0,31.0,2.0,27.0,400.0,27.0,16.2,997.3,4.2,0.0,NW,0.7,NW
27872,2016,5,5,7,32.0,43.0,3.0,36.0,400.0,15.0,16.7,997.4,3.7,0.0,NNW,1.0,NNW
27873,2016,5,5,8,42.0,68.0,3.0,37.0,400.0,19.0,17.0,998.0,5.0,0.0,NNW,1.1,NNW
27874,2016,5,5,9,91.0,91.0,4.0,47.0,400.0,22.0,18.8,998.0,5.6,0.0,NW,1.1,NW
27875,2016,5,5,10,120.0,120.0,9.0,55.0,700.0,32.0,20.0,998.1,2.8,0.0,W,1.6,W
27876,2016,5,5,11,120.0,120.0,17.0,49.0,1300.0,68.0,21.6,997.1,3.7,0.0,S,1.3,S
27877,2016,5,5,12,120.0,120.0,15.0,48.0,1200.0,81.0,23.2,995.8,4.7,0.0,SW,1.3,SW
27878,2016,5,5,13,120.0,121.0,17.0,38.0,1100.0,118.0,24.6,994.7,6.3,0.0,SSW,1.6,SSW
27879,2016,5,5,14,60.0,113.0,17.0,38.0,1000.0,137.0,25.2,993.9,5.4,0.0,S,3.0,S
27880,2016,5,5,15,60.0,120.0,17.0,40.0,1100.0,146.0,25.8,992.8,5.9,0.0,SSE,2.7,SSE
27881,2016,5,5,16,66.0,141.0,17.0,40.0,1100.0,155.0,25.7,992.5,6.3,0.0,ESE,2.6,ESE
27882,2016,5,5,17,74.0,156.0,16.0,40.0,1000.0,167.0,25.4,992.9,7.0,0.0,SE,1.9,SE
27883,2016,5,5,18,71.0,145.0,14.0,46.0,1100.0,151.0,24.3,993.5,8.3,0.0,E,2.1,E
27884,2016,5,5,19,68.0,145.0,11.0,50.0,1200.0,124.0,22.7,994.5,8.4,0.0,NE,1.4,NE
27885,2016,5,5,20,44.0,146.0,5.0,28.0,600.0,107.0,20.9,996.2,9.2,0.0,ESE,1.3,ESE
27886,2016,5,5,21,24.0,224.0,2.0,4.0,200.0,111.0,21.6,998.1,-11.4,0.0,NNW,4.3,NNW
27887,2016,5,5,22,35.0,321.0,2.0,2.0,200.0,109.0,20.4,999.1,-11.1,0.0,WNW,3.5,WNW
