No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM
6418,2013,11,23,9,65.0,104.0,87.0,57.0,1100.0,13.0,12.2,1012.4,-6.3,0.0,WNW,1.4
6419,2013,11,23,10,54.0,87.0,62.0,43.0,700.0,27.0,13.8,1011.4,-6.5,0.0,ENE,1.6
6420,2013,11,23,11,47.0,68.0,55.0,33.0,600.0,35.0,14.7,1010.4,-6.8,0.0,WNW,2.9
6421,2013,11,23,12,34.0,59.0,45.0,26.0,500.0,44.0,15.0,1009.9,-6.6,0.0,NW,2.9
6422,2013,11,23,13,25.0,45.0,26.0,17.0,300.0,54.0,15.1,1009.0,-7.1,0.0,WNW,4.7
6423,2013,11,23,14,16.0,35.0,13.0,9.0,200.0,66.0,15.3,1009.0,-6.9,0.0,NW,3.0
6424,2013,11,23,15,18.0,42.0,22.0,15.0,300.0,62.0,14.1,1009.5,-6.8,0.0,WNW,2.6
6425,2013,11,23,16,20.0,41.0,26.0,20.0,300.0,57.0,12.4,1009.7,-7.1,0.0,NW,1.1
6426,2013,11,23,17,33.0,48.0,22.0,30.0,600.0,48.0,9.9,1009.8,-6.5,0.0,N,1.7
6427,2013,11,23,18,21.0,38.0,18.0,23.0,400.0,45.0,8.9,1010.3,-6.5,0.0,N,1.1
6428,2013,11,23,19,31.0,40.0,22.0,30.0,800.0,37.0,7.4,1010.1,-6.0,0.0,NNW,1.0
6429,2013,11,23,20,39.0,53.0,25.0,45.0,800.0,19.0,6.7,1010.3,-6.0,0.0,N,2.1
6430,2013,11,23,21,40.0,55.0,28.0,46.0,700.0,17.0,7.1,1010.8,-5.9,0.0,NE,0.7
6431,2013,11,23,22,46.0,90.0,34.0,53.0,700.0,9.0,7.1,1011.1,-5.9,0.0,N,1.2
6432,2013,11,23,23,50.0,94.0,38.0,53.0,700.0,9.0,7.7,1010.8,-6.5,0.0,NW,2.3
6433,2013,11,24,0,53.0,88.0,38.0,49.0,600.0,13.0,11.3,1010.6,-6.6,0.0,WNW,2.6
6434,2013,11,24,1,65.0,98.0,50.0,60.0,900.0,6.0,9.1,1010.1,-6.8,0.0,ENE,1.5
6435,2013,11,24,2,61.0,97.0,47.0,63.0,800.0,6.0,8.9,1009.6,-6.1,0.0,N,2.1
6436,2013,11,24,3,51.0,91.0,41.0,56.0,600.0,10.0,9.6,1009.6,-6.7,0.0,NNW,2.4
6437,2013,11,24,4,51.0,94.0,40.0,55.0,600.0,10.0,9.4,1009.2,-6.9,0.0,N,3.0
6438,2013,11,24,5,42.0,71.0,26.0,34.0,500.0,24.0,8.8,1008.8,-7.0,0.0,N,2.2
6439,2013,11,24,6,29.0,80.0,14.0,15.0,300.0,38.0,8.8,1008.7,-7.0,0.0,NNW,1.2
6440,2013,11,24,7,37.0,93.0,22.0,26.0,400.0,29.0,9.0,1008.4,-8.6,0.0,W,0.8
6441,2013,11,24,8,40.0,109.0,24.0,32.0,400.0,26.0,9.2,1008.4,-8.9,0.0,NE,0.9
6442,2013,11,24,9,40.0,123.0,20.0,27.0,400.0,30.0,9.2,1007.9,-9.3,0.0,N,1.5
6443,2013,11,24,10,39.0,152.0,21.0,26.0,400.0,30.0,9.5,1007.3,-10.6,0.0,WNW,3.9
6444,2013,11,24,11,54.0,201.0,16.0,20.0,300.0,36.0,9.7,1006.3,-11.0,0.0,WNW,2.9
6445,2013,11,24,12,63.0,228.0,11.0,15.0,300.0,41.0,9.6,1005.3,-11.1,0.0,WNW,4.0
6446,2013,11,24,13,71.0,244.0,7.0,12.0,300.0,46.0,10.1,1004.2,-10.7,0.0,WNW,2.2
6447,2013,11,24,14,74.0,276.0,8.0,10.0,200.0,49.0,10.0,1003.6,-10.8,0.0,WNW,2.8
6448,2013,11,24,15,73.0,259.0,8.0,10.0,200.0,49.0,9.8,1003.4,-10.4,0.0,NW,2.1
6449,2013,11,24,16,71.0,227.0,7.0,9.0,200.0,50.0,8.2,1003.6,-10.2,0.0,NW,0.9
6450,2013,11,24,17,65.0,201.0,6.0,10.0,200.0,49.0,6.5,1003.9,-9.9,0.0,NNW,0.8
6451,2013,11,24,18,58.0,164.0,4.0,11.0,200.0,44.0,7.1,1004.2,-9.8,0.0,NW,0.8
6452,2013,11,24,19,47.0,128.0,5.0,17.0,300.0,38.0,8.1,1004.7,-9.4,0.0,NNW,2.9
6453,2013,11,24,20,25.0,92.0,2.0,5.0,200.0,53.0,6.6,1005.4,-8.6,0.0,NNW,1.7
6454,2013,11,24,21,17.0,59.0,1.0,3.0,200.0,58.0,5.2,1005.8,-9.0,0.0,NW,1.6
6455,2013,11,24,22,9.0,33.0,2.0,2.0,200.0,58.0,4.4,1006.2,-9.4,0.0,NW,1.1
6456,2013,11,24,23,9.0,22.0,2.0,3.0,200.0,55.0,3.9,1006.1,-9.2,0.0,NW,3.1
6457,2013,11,25,0,7.0,16.0,2.0,4.0,200.0,51.0,4.5,1006.1,-9.7,0.0,WNW,3.8
6458,2013,11,25,1,11.0,25.0,4.0,10.0,200.0,45.0,3.7,1006.6,-9.3,0.0,NW,1.9
6459,2013,11,25,2,11.0,25.0,4.0,12.0,200.0,41.0,3.6,1007.2,-9.4,0.0,NW,3.4
6460,2013,11,25,3,11.0,24.0,2.0,7.0,200.0,44.0,2.7,1007.6,-9.6,0.0,NNE,1.3
6461,2013,11,25,4,9.0,26.0,3.0,8.0,200.0,41.0,3.2,1008.6,-10.8,0.0,NNW,3.3
6462,2013,11,25,5,8.0,21.0,2.0,5.0,200.0,42.0,2.4,1008.8,-11.5,0.0,N,1.9
6463,2013,11,25,6,8.0,13.0,2.0,4.0,200.0,45.0,2.5,1009.6,-11.8,0.0,N,1.9
6464,2013,11,25,7,6.0,8.0,2.0,5.0,200.0,43.0,1.5,1010.6,-11.0,0.0,NNE,0.5
6465,2013,11,25,8,4.0,9.0,2.0,5.0,200.0,43.0,3.8,1011.1,-11.4,0.0,W,2.5
6466,2013,11,25,9,10.0,26.0,12.0,14.0,300.0,38.0,4.5,1011.1,-11.6,0.0,W,4.4
6467,2013,11,25,10,11.0,17.0,16.0,10.0,300.0,41.0,5.3,1010.8,-11.8,0.0,NW,3.7
6468,2013,11,25,11,5.0,16.0,11.0,6.0,200.0,49.0,5.9,1009.4,-13.2,0.0,NW,3.9
6469,2013,11,25,12,11.0,24.0,10.0,6.0,300.0,50.0,6.1,1008.6,-13.0,0.0,WNW,5.8
6470,2013,11,25,13,11.0,28.0,7.0,5.0,200.0,55.0,6.6,1008.0,-13.7,0.0,WNW,4.7
6471,2013,11,25,14,6.0,44.0,9.0,6.0,300.0,56.0,6.7,1008.0,-15.4,0.0,NW,4.5
6472,2013,11,25,15,7.0,38.0,7.0,6.0,200.0,57.0,6.5,1008.3,-16.2,0.0,WNW,3.9
6473,2013,11,25,16,7.0,37.0,8.0,8.0,300.0,56.0,5.2,1008.4,-15.4,0.0,W,1.3
6474,2013,11,25,17,12.0,29.0,9.0,9.0,300.0,55.0,3.3,1008.4,-14.9,0.0,WNW,0.0
6475,2013,11,25,18,8.0,20.0,9.0,12.0,300.0,48.0,1.3,1008.8,-14.4,0.0,N,2.0
6476,2013,11,25,19,20.0,38.0,9.0,17.0,500.0,35.0,0.8,1008.9,-14.4,0.0,N,1.5
6477,2013,11,25,20,15.0,27.0,9.0,16.0,400.0,36.0,0.0,1008.7,-14.4,0.0,ENE,0.5
6478,2013,11,25,21,20.0,44.0,12.0,24.0,400.0,25.0,0.3,1008.7,-14.5,0.0,N,1.2
6479,2013,11,25,22,15.0,29.0,10.0,20.0,400.0,31.0,-0.8,1008.4,-14.7,0.0,N,0.6
6480,2013,11,25,23,24.0,38.0,12.0,23.0,800.0,27.0,-1.2,1008.1,-14.7,0.0,N,1.6
6481,2013,11,26,0,25.0,28.0,12.0,21.0,600.0,27.0,-1.8,1007.9,-13.6,0.0,ENE,0.7
6482,2013,11,26,1,18.0,27.0,11.0,23.0,600.0,24.0,-1.7,1008.5,-13.9,0.0,NNW,1.6
6483,2013,11,26,2,30.0,43.0,13.0,26.0,1100.0,21.0,0.4,1008.8,-13.7,0.0,NNE,0.7
6484,2013,11,26,3,14.0,31.0,11.0,18.0,300.0,36.0,1.4,1008.7,-14.7,0.0,NNE,1.6
6485,2013,11,26,4,9.0,13.0,7.0,18.0,200.0,33.0,-0.2,1008.6,-14.6,0.0,NE,0.9
6486,2013,11,26,5,4.0,12.0,4.0,5.0,200.0,53.0,-0.4,1008.6,-15.5,0.0,NE,1.5
6487,2013,11,26,6,4.0,12.0,4.0,5.0,200.0,54.0,0.3,1009.2,-16.1,0.0,NE,2.1
6488,2013,11,26,7,3.0,11.0,6.0,10.0,200.0,45.0,0.5,1009.8,-15.9,0.0,NE,1.5
6489,2013,11,26,8,6.0,15.0,5.0,11.0,200.0,43.0,2.7,1010.2,-15.9,0.0,NE,2.1
6490,2013,11,26,9,8.0,12.0,5.0,4.0,200.0,50.0,5.0,1010.1,-16.2,0.0,NE,0.0
6491,2013,11,26,10,5.0,10.0,6.0,3.0,200.0,53.0,5.8,1009.7,-16.8,0.0,WNW,3.7
6492,2013,11,26,11,7.0,12.0,12.0,7.0,200.0,52.0,6.2,1009.0,-16.4,0.0,WNW,5.9
6493,2013,11,26,12,3.0,19.0,13.0,6.0,300.0,54.0,6.4,1008.3,-17.7,0.0,WNW,6.0
6494,2013,11,26,13,4.0,29.0,6.0,3.0,200.0,59.0,6.7,1008.0,-19.0,0.0,WNW,5.2
6495,2013,11,26,14,6.0,27.0,3.0,3.0,200.0,64.0,5.9,1008.2,-20.5,0.0,NW,5.1
6496,2013,11,26,15,14.0,48.0,3.0,3.0,200.0,64.0,5.0,1009.1,-22.1,0.0,WNW,5.2
6497,2013,11,26,16,9.0,49.0,2.0,3.0,200.0,65.0,3.6,1010.0,-23.2,0.0,NW,3.2
6498,2013,11,26,17,6.0,44.0,2.0,3.0,200.0,63.0,2.5,1011.3,-24.1,0.0,NW,4.3
6499,2013,11,26,18,6.0,39.0,1.0,3.0,200.0,66.0,1.5,1012.3,-24.0,0.0,NW,4.1
6500,2013,11,26,19,7.0,26.0,1.0,3.0,200.0,65.0,0.4,1014.0,-23.3,0.0,NNW,4.4
6501,2013,11,26,20,3.0,28.0,2.0,3.0,200.0,64.0,-0.3,1014.7,-22.5,0.0,NW,6.1
6502,2013,11,26,21,3.0,25.0,1.0,3.0,200.0,62.0,-0.8,1015.8,-21.6,0.0,NW,6.2
6503,2013,11,26,22,6.0,21.0,2.0,3.0,200.0,60.0,-1.5,1016.4,-22.8,0.0,NW,5.5
6504,2013,11,26,23,6.0,14.0,2.0,3.0,200.0,61.0,-2.0,1016.4,-22.6,0.0,NW,6.6
6505,2013,11,27,0,4.0,13.0,2.0,3.0,200.0,63.0,-2.5,1016.2,-21.9,0.0,NW,6.0
6506,2013,11,27,1,3.0,11.0,2.0,2.0,200.0,62.0,-2.5,1016.2,-21.4,0.0,NW,6.6
6507,2013,11,27,2,3.0,11.0,2.0,2.0,200.0,62.0,-2.7,1016.1,-21.5,0.0,NW,6.3
6508,2013,11,27,3,3.0,9.0,3.0,2.0,200.0,61.0,-3.1,1016.3,-21.9,0.0,NNW,4.8
6509,2013,11,27,4,9.0,12.0,2.0,2.0,200.0,60.0,-3.8,1016.6,-23.5,0.0,NW,4.6
6510,2013,11,27,5,3.0,12.0,2.0,2.0,200.0,58.0,-4.1,1017.5,-23.2,0.0,NW,3.6
6511,2013,11,27,6,5.0,17.0,3.0,2.0,200.0,54.0,-4.5,1018.0,-23.1,0.0,NNW,2.6
6512,2013,11,27,7,3.0,21.0,2.0,2.0,200.0,56.0,-4.5,1018.6,-23.6,0.0,WNW,3.9
6513,2013,11,27,8,7.0,22.0,2.0,2.0,200.0,56.0,-3.6,1019.7,-23.4,0.0,NW,4.4
6514,2013,11,27,9,3.0,16.0,2.0,2.0,200.0,54.0,-3.0,1019.8,-24.1,0.0,WNW,5.9
6515,2013,11,27,10,3.0,14.0,2.0,2.0,200.0,54.0,-2.5,1019.9,-25.0,0.0,W,5.7
6516,2013,11,27,11,8.0,24.0,4.0,2.0,200.0,54.0,-1.9,1019.2,-25.2,0.0,WNW,5.9
6517,2013,11,27,12,15.0,29.0,4.0,2.0,200.0,54.0,-1.7,1018.8,-25.8,0.0,WNW,7.1
6518,2013,11,27,13,12.0,54.0,3.0,2.0,200.0,52.0,-0.9,1017.7,-26.0,0.0,NW,6.4
6519,2013,11,27,14,7.0,38.0,3.0,2.0,200.0,54.0,-0.6,1017.6,-25.7,0.0,WNW,6.0
6520,2013,11,27,15,7.0,37.0,3.0,2.0,200.0,56.0,-1.0,1017.9,-26.0,0.0,NW,6.6
6521,2013,11,27,16,8.0,51.0,3.0,2.0,200.0,57.0,-1.6,1018.4,-26.5,0.0,WNW,5.2
6522,2013,11,27,17,5.0,46.0,3.0,2.0,200.0,59.0,-1.8,1019.0,-25.9,0.0,NW,4.4
6523,2013,11,27,18,6.0,43.0,3.0,2.0,200.0,59.0,-2.0,1019.5,-26.0,0.0,NW,5.0
6524,2013,11,27,19,6.0,33.0,3.0,2.0,200.0,58.0,-2.2,1019.7,-26.2,0.0,NW,3.5
6525,2013,11,27,20,8.0,28.0,3.0,2.0,200.0,57.0,-2.4,1019.9,-25.6,0.0,NW,4.0
6526,2013,11,27,21,7.0,32.0,3.0,2.0,200.0,57.0,-2.7,1020.0,-25.8,0.0,NW,3.1
6527,2013,11,27,22,5.0,19.0,3.0,2.0,200.0,55.0,-3.0,1019.9,-26.1,0.0,NW,4.0
6528,2013,11,27,23,5.0,23.0,3.0,2.0,200.0,54.0,-3.4,1020.2,-26.4,0.0,WNW,4.5
6529,2013,11,28,0,7.0,23.0,5.0,5.0,200.0,52.0,-3.7,1019.8,-25.9,0.0,WNW,3.5
6530,2013,11,28,1,5.0,30.0,5.0,4.0,200.0,51.0,-3.7,1019.6,-25.9,0.0,WNW,4.6
6531,2013,11,28,2,3.0,25.0,6.0,4.0,200.0,51.0,-3.5,1019.3,-25.8,0.0,WNW,5.3
6532,2013,11,28,3,7.0,32.0,11.0,6.0,300.0,50.0,-3.3,1019.0,-25.6,0.0,WNW,5.4
6533,2013,11,28,4,3.0,27.0,12.0,6.0,300.0,49.0,-3.3,1018.6,-25.6,0.0,WNW,7.1
6534,2013,11,28,5,10.0,22.0,10.0,5.0,300.0,51.0,-3.2,1018.9,-25.5,0.0,WNW,6.6
6535,2013,11,28,6,3.0,19.0,10.0,6.0,300.0,51.0,-2.8,1018.9,-25.2,0.0,NW,5.2
6536,2013,11,28,7,5.0,20.0,19.0,10.0,300.0,46.0,-2.3,1019.4,-25.5,0.0,NW,5.8
6537,2013,11,28,8,9.0,22.0,19.0,10.0,400.0,46.0,-0.7,1019.4,-25.0,0.0,WNW,5.8
6538,2013,11,28,9,8.0,28.0,15.0,8.0,300.0,49.0,0.4,1019.2,-24.9,0.0,WNW,7.3
6539,2013,11,28,10,9.0,18.0,12.0,6.0,300.0,53.0,1.6,1018.5,-24.8,0.0,NW,6.5
6540,2013,11,28,11,7.0,27.0,13.0,5.0,300.0,56.0,2.5,1017.2,-24.1,0.0,WNW,8.1
6541,2013,11,28,12,10.0,36.0,15.0,6.0,300.0,57.0,4.2,1016.5,-23.8,0.0,WNW,6.1
6542,2013,11,28,13,10.0,43.0,15.0,7.0,300.0,57.0,4.2,1015.9,-22.8,0.0,WNW,5.9
6543,2013,11,28,14,9.0,42.0,14.0,7.0,300.0,57.0,4.9,1015.1,-21.3,0.0,NW,4.9
6544,2013,11,28,15,13.0,31.0,13.0,8.0,300.0,58.0,6.0,1014.9,-18.8,0.0,WNW,6.4
6545,2013,11,28,16,12.0,40.0,9.0,6.0,300.0,63.0,5.8,1014.6,-15.5,0.0,WNW,6.6
6546,2013,11,28,17,8.0,41.0,9.0,7.0,300.0,63.0,6.2,1014.6,-13.4,0.0,NW,4.5
6547,2013,11,28,18,23.0,36.0,9.0,8.0,300.0,62.0,6.5,1014.7,-13.7,0.0,NW,5.5
6548,2013,11,28,19,14.0,32.0,11.0,10.0,300.0,58.0,6.5,1014.6,-13.7,0.0,NW,4.6
6549,2013,11,28,20,8.0,25.0,11.0,10.0,300.0,58.0,6.2,1014.8,-13.4,0.0,NNW,3.5
6550,2013,11,28,21,6.0,29.0,10.0,10.0,300.0,58.0,5.0,1015.1,-13.0,0.0,ENE,1.2
6551,2013,11,28,22,11.0,26.0,14.0,13.0,400.0,54.0,4.0,1015.1,-12.9,0.0,E,0.7
6552,2013,11,28,23,11.0,21.0,14.0,13.0,400.0,54.0,3.2,1015.1,-13.2,0.0,N,1.2
6553,2013,11,29,0,11.0,25.0,13.0,15.0,400.0,50.0,2.0,1014.6,-13.0,0.0,E,1.4
6554,2013,11,29,1,10.0,21.0,11.0,20.0,400.0,45.0,1.9,1014.6,-12.7,0.0,NE,1.0
6555,2013,11,29,2,9.0,20.0,15.0,15.0,400.0,49.0,0.1,1014.5,-12.2,0.0,NNW,1.2
6556,2013,11,29,3,13.0,24.0,22.0,21.0,300.0,43.0,2.1,1014.2,-12.9,0.0,ENE,1.6
6557,2013,11,29,4,13.0,23.0,20.0,21.0,300.0,28.0,5.3,1013.8,-13.2,0.0,WNW,5.3
6558,2013,11,29,5,7.0,18.0,18.0,13.0,300.0,52.0,5.8,1013.5,-13.3,0.0,NW,3.3
6559,2013,11,29,6,8.0,22.0,20.0,34.0,500.0,30.0,3.9,1013.2,-13.4,0.0,NNE,2.0
6560,2013,11,29,7,9.0,20.0,24.0,18.0,400.0,45.0,6.4,1013.6,-13.3,0.0,NW,5.6
6561,2013,11,29,8,15.0,28.0,37.0,23.0,400.0,40.0,6.6,1013.6,-12.1,0.0,SW,1.3
6562,2013,11,29,9,15.0,32.0,32.0,24.0,400.0,43.0,8.7,1013.0,-12.5,0.0,NW,3.5
6563,2013,11,29,10,19.0,25.0,23.0,16.0,400.0,54.0,10.1,1012.0,-11.9,0.0,NW,3.6
6564,2013,11,29,11,19.0,25.0,23.0,15.0,300.0,56.0,10.9,1010.6,-12.5,0.0,NW,4.7
6565,2013,11,29,12,15.0,21.0,22.0,13.0,300.0,60.0,11.4,1009.6,-12.1,0.0,NW,5.1
6566,2013,11,29,13,14.0,16.0,19.0,12.0,200.0,63.0,12.5,1008.7,-12.7,0.0,NW,4.6
6567,2013,11,29,14,11.0,18.0,19.0,12.0,200.0,65.0,12.0,1007.7,-11.6,0.0,NW,4.1
6568,2013,11,29,15,22.0,26.0,23.0,16.0,300.0,59.0,11.6,1007.5,-11.3,0.0,NW,3.1
6569,2013,11,29,16,23.0,34.0,32.0,22.0,400.0,53.0,10.1,1007.7,-11.3,0.0,W,1.8
6570,2013,11,29,17,26.0,43.0,33.0,33.0,500.0,41.0,8.7,1007.8,-11.3,0.0,WSW,1.3
6571,2013,11,29,18,44.0,56.0,34.0,42.0,700.0,29.0,8.5,1008.1,-11.0,0.0,W,1.8
6572,2013,11,29,19,39.0,49.0,32.0,39.0,700.0,27.0,8.9,1008.1,-11.2,0.0,WNW,1.3
6573,2013,11,29,20,35.0,48.0,26.0,34.0,600.0,27.0,9.1,1008.0,-11.5,0.0,WNW,3.4
6574,2013,11,29,21,32.0,46.0,33.0,36.0,700.0,24.0,10.1,1008.2,-11.3,0.0,WNW,3.8
6575,2013,11,29,22,25.0,44.0,34.0,35.0,600.0,23.0,8.5,1008.2,-11.0,0.0,E,1.4
6576,2013,11,29,23,46.0,52.0,33.0,39.0,900.0,17.0,5.6,1008.6,-11.1,0.0,NNW,2.0
6577,2013,11,30,0,34.0,46.0,33.0,36.0,600.0,20.0,5.8,1008.8,-11.3,0.0,NW,1.3
6578,2013,11,30,1,35.0,48.0,41.0,42.0,600.0,21.0,6.0,1009.6,-12.1,0.0,NW,0.8
6579,2013,11,30,2,37.0,51.0,46.0,44.0,500.0,22.0,5.6,1010.4,-12.4,0.0,N,3.8
6580,2013,11,30,3,32.0,47.0,42.0,41.0,500.0,23.0,4.7,1011.1,-12.7,0.0,NNE,1.3
6581,2013,11,30,4,31.0,48.0,51.0,46.0,600.0,20.0,3.8,1011.7,-13.1,0.0,NNW,1.0
6582,2013,11,30,5,30.0,55.0,54.0,46.0,600.0,18.0,4.2,1012.8,-13.2,0.0,WNW,1.3
6583,2013,11,30,6,33.0,45.0,43.0,39.0,500.0,23.0,4.7,1013.7,-14.2,0.0,N,2.9
6584,2013,11,30,7,18.0,32.0,28.0,23.0,400.0,38.0,4.3,1015.1,-14.5,0.0,N,1.8
6585,2013,11,30,8,14.0,35.0,24.0,18.0,300.0,42.0,5.8,1015.9,-14.3,0.0,NNE,0.6
6586,2013,11,30,9,19.0,37.0,32.0,16.0,400.0,44.0,8.0,1016.0,-14.9,0.0,NE,1.6
6587,2013,11,30,10,15.0,34.0,30.0,13.0,400.0,47.0,8.8,1015.9,-13.6,0.0,N,2.0
6588,2013,11,30,11,20.0,35.0,20.0,11.0,300.0,49.0,9.3,1015.1,-13.2,0.0,WNW,4.2
6589,2013,11,30,12,44.0,30.0,23.0,11.0,300.0,53.0,10.4,1014.8,-13.0,0.0,NW,2.3
6590,2013,11,30,13,16.0,35.0,25.0,12.0,300.0,55.0,10.6,1014.4,-12.8,0.0,WNW,4.0
6591,2013,11,30,14,14.0,31.0,23.0,12.0,300.0,59.0,10.3,1014.2,-12.4,0.0,NW,4.2
6592,2013,11,30,15,12.0,28.0,15.0,9.0,300.0,65.0,9.6,1014.7,-12.3,0.0,WNW,4.2
6593,2013,11,30,16,13.0,34.0,19.0,12.0,300.0,64.0,8.3,1015.1,-12.2,0.0,NW,2.8
6594,2013,11,30,17,11.0,37.0,22.0,15.0,300.0,55.0,7.9,1015.9,-12.0,0.0,WNW,2.4
6595,2013,11,30,18,40.0,52.0,23.0,32.0,600.0,37.0,6.2,1016.7,-11.9,0.0,NNW,1.7
6596,2013,11,30,19,36.0,62.0,26.0,43.0,700.0,28.0,4.6,1016.8,-11.9,0.0,ENE,0.5
6597,2013,11,30,20,16.0,34.0,22.0,21.0,300.0,46.0,4.1,1016.8,-12.4,0.0,N,2.6
6598,2013,11,30,21,15.0,33.0,17.0,21.0,300.0,43.0,3.9,1017.1,-12.6,0.0,NNE,1.5
6599,2013,11,30,22,17.0,35.0,19.0,24.0,400.0,44.0,4.2,1017.1,-12.7,0.0,ENE,1.3
6600,2013,11,30,23,22.0,38.0,22.0,30.0,400.0,36.0,3.9,1016.8,-12.6,0.0,NNE,1.6
6601,2013,12,1,0,22.0,35.0,23.0,32.0,400.0,33.4152,4.3,1016.6,-12.6,0.0,NNE,2.1
6602,2013,12,1,1,21.0,36.0,29.0,31.0,500.0,34.0,3.7,1016.4,-11.9,0.0,N,1.7
6603,2013,12,1,2,27.0,43.0,48.0,42.0,600.0,23.0,2.9,1016.2,-11.8,0.0,NNW,1.1
6604,2013,12,1,3,24.0,37.0,45.0,38.0,600.0,26.0,3.8,1015.8,-11.8,0.0,NNE,2.2
6605,2013,12,1,4,26.0,38.0,44.0,39.0,600.0,26.0,3.0,1015.7,-11.7,0.0,NW,0.9
6606,2013,12,1,5,19.0,39.0,43.0,39.0,600.0,26.0,2.8,1016.0,-11.9,0.0,NNW,1.7
6607,2013,12,1,6,17.0,34.0,42.0,34.0,500.0,29.0,2.5,1016.0,-11.8,0.0,WNW,2.1
6608,2013,12,1,7,17.0,28.0,51.0,40.0,600.0,24.0,1.8,1016.2,-11.7,0.0,NNE,1.8
6609,2013,12,1,8,22.0,33.0,48.0,37.0,600.0,28.0,5.4,1016.2,-11.3,0.0,NW,3.0
6610,2013,12,1,9,20.0,30.0,45.0,31.0,600.0,36.0,8.0,1016.1,-12.5,0.0,WNW,4.9
6611,2013,12,1,10,16.0,26.0,33.0,18.0,400.0,53.0,9.0,1015.4,-12.8,0.0,NW,5.2
6612,2013,12,1,11,20.0,25.0,35.0,17.0,400.0,55.0,10.1,1014.1,-13.9,0.0,NW,4.5
6613,2013,12,1,12,16.0,18.0,24.0,14.0,300.0,62.0,10.9,1013.1,-14.0,0.0,NW,4.5
6614,2013,12,1,13,19.0,23.0,23.0,13.0,300.0,66.0,11.6,1012.2,-14.2,0.0,NW,3.5
6615,2013,12,1,14,24.0,28.0,27.0,16.0,400.0,65.0,11.9,1011.6,-14.0,0.0,NW,3.7
6616,2013,12,1,15,19.0,29.0,28.0,17.0,400.0,65.0,11.3,1011.4,-13.7,0.0,NW,3.1
6617,2013,12,1,16,22.0,32.0,25.0,19.0,400.0,64.0,9.4,1011.3,-11.9,0.0,W,1.1
6618,2013,12,1,17,20.0,29.0,20.0,23.0,400.0,52.0,7.5,1011.5,-9.9,0.0,SSW,0.9
6619,2013,12,1,18,48.0,53.0,29.0,33.0,1100.0,42.0,4.9,1011.6,-11.7,0.0,NNW,1.6
6620,2013,12,1,19,63.0,64.0,26.0,37.0,1100.0,30.0,3.6,1011.6,-11.6,0.0,NNE,0.7
6621,2013,12,1,20,39.0,48.0,21.0,26.0,700.0,35.0,2.9,1011.8,-12.2,0.0,NNE,0.0
6622,2013,12,1,21,51.0,55.0,27.0,43.0,1100.0,21.0,2.3,1011.8,-12.4,0.0,NNW,1.7
6623,2013,12,1,22,61.0,67.0,36.0,65.0,1200.0,6.0,1.2,1011.8,-11.6,0.0,N,0.1
6624,2013,12,1,23,59.0,86.0,33.0,54.0,1000.0,6.0,0.6,1011.8,-11.8,0.0,N,1.4
6625,2013,12,2,0,52.0,62.0,35.0,42.0,800.0,12.0,-0.6,1011.3,-10.8,0.0,NNW,1.3
6626,2013,12,2,1,61.0,85.0,34.0,47.0,1100.0,6.0,-0.9,1011.0,-10.6,0.0,WNW,0.4
6627,2013,12,2,2,59.0,76.0,27.0,52.0,1100.0,1.0,-0.7,1010.8,-10.6,0.0,N,0.0
6628,2013,12,2,3,46.0,59.0,25.0,42.0,700.0,6.0,-0.7,1010.3,-10.9,0.0,N,2.0
6629,2013,12,2,4,49.0,71.0,36.0,42.0,700.0,6.0,-1.7,1010.0,-10.8,0.0,NNE,1.1
6630,2013,12,2,5,41.0,54.0,40.0,41.0,700.0,11.0,-1.5,1009.8,-9.6,0.0,W,0.7
6631,2013,12,2,6,49.0,71.0,78.0,59.0,800.0,7.0,-0.8,1010.2,-10.7,0.0,NNW,0.5
6632,2013,12,2,7,60.0,93.0,110.0,72.0,1100.0,1.0,-0.5,1010.7,-9.9,0.0,NNW,0.1
6633,2013,12,2,8,56.0,92.0,99.0,67.0,900.0,5.0,1.4,1010.7,-9.3,0.0,N,1.3
6634,2013,12,2,9,53.0,88.0,101.0,57.0,800.0,14.0,7.5,1010.4,-10.3,0.0,W,1.0
6635,2013,12,2,10,50.0,86.0,97.0,49.0,700.0,23.0,10.4,1009.8,-11.6,0.0,NE,1.0
6636,2013,12,2,11,53.0,82.0,85.0,43.0,700.0,30.0,9.3,1009.1,-8.3,0.0,SSW,1.9
6637,2013,12,2,12,57.0,87.0,78.0,43.0,700.0,32.0,10.7,1008.4,-7.1,0.0,ESE,1.1
6638,2013,12,2,13,55.0,90.0,80.0,47.0,800.0,31.0,10.8,1007.9,-8.0,0.0,S,1.5
6639,2013,12,2,14,76.0,142.0,78.0,77.0,1500.0,26.0,11.7,1007.5,-8.2,0.0,ESE,1.5
6640,2013,12,2,15,191.0,271.0,87.0,140.0,2800.0,9.0,10.8,1007.9,-8.0,0.0,ESE,1.0
6641,2013,12,2,16,191.0,259.0,82.0,146.0,2600.0,6.0,8.9,1008.0,-8.2,0.0,E,0.6
6642,2013,12,2,17,192.0,246.0,79.0,145.0,2600.0,4.0,6.4,1008.6,-8.4,0.0,NNW,1.1
6643,2013,12,2,18,177.0,214.0,78.0,134.0,2300.0,2.0,5.1,1009.4,-9.9,0.0,ENE,0.9
